Obra;Bloco;Unidade;Empresa;SituacaoUnidade;DataVenda;ValorVenda;DataLiberacaoChaves;FormaPagamento;FaseIncorporacao;DataCessao;DataDesembolso;DataEntregaInicial;DataHabiteSe;StatusDistrato;DataChaves;IndicePreChaves;IndicePosChaves;DebitoAutomatico;SaldoDevedor;DiasAtraso;ValorAtraso;TotalAtraso;CRM_ProcessamentoPendente;CRM_Operacao;CRM_PosicaoFinanceiraId;CreatedOn;ModifiedOn;DataPrevisaoEntrega;ValorPago;ValorPagoAtualizado;TipoPagamento;DataQuitacao;ValorQuitacao;LR_TipoContrato;LR_Saldo;LR_DataVencimento;LR_Codigo;LR_DataRenegociacao;PCVF_SaldoDevedor;PCVF_TotalAtraso;PCVU_SaldoDevedor;PCVU_TotalAtraso;PCVP_SaldoDevedor;PCVP_TotalAtraso;DEC_SaldoDevedor;DEC_TotalAtraso;MOD_SaldoDevedor;MOD_TotalAtraso;LIG_SaldoDevedor;LIG_TotalAtraso;TCS_SaldoDevedor;TCS_TotalAtraso;LOT_SaldoDevedor;LOT_TotalAtraso;CRM_ProcessamentoPendenteRepasse;ValorTotalReceberObras;ValorParcelaChaves;ValorTotalPosObra;DataUltimaPrestacaoPaga;DataUltimaAlteracao
95;1;22;161;Q ;2009-09-01 00:00:00.000;511418.11;NULL;3;0;NULL;2009-09-30 00:00:00.000;2002-05-25 00:00:00.000;2002-05-25 00:00:00.000;NULL;2000-06-15 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;A7100AC6-C56E-E411-B2D5-001DD8300006;2014-11-24 17:41:26.887;2016-06-01 02:31:18.740;2002-05-25 00:00:00.000;-599058.92;-950187.62;PCV;2012-07-20 00:00:00.000;1835.62;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
135;1;302;41;Q ;2009-09-01 00:00:00.000;796775.60;NULL;3;0;NULL;2009-09-30 00:00:00.000;1999-05-01 00:00:00.000;1999-06-22 00:00:00.000;NULL;1999-11-09 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;3661CF01-CA6E-E411-B2D5-001DD8300006;2014-11-24 17:40:09.953;2016-05-17 02:30:06.510;1999-05-01 00:00:00.000;-1058526.59;-1673335.78;PCV;2009-09-30 00:00:00.000;1058526.59;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
135;1;322;41;Q ;2009-09-01 00:00:00.000;2490262.87;NULL;3;0;NULL;2009-09-30 00:00:00.000;1999-05-01 00:00:00.000;1999-06-22 00:00:00.000;NULL;2001-11-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;141FD7FB-C96E-E411-B2D5-001DD8300006;2014-11-24 17:40:09.960;2016-05-17 02:30:06.517;1999-05-01 00:00:00.000;-3338786.28;-5270822.85;PCV;2010-07-01 00:00:00.000;74054.95;NULL;0.00;NULL;;NULL;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
151;1;111;41;Q ;2015-11-06 00:00:00.000;1513384.00;NULL;2;0;NULL;2015-11-13 00:00:00.000;1995-08-22 00:00:00.000;1995-08-22 00:00:00.000;1;2015-11-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;NULL;2015-11-14 02:00:00.247;2016-06-01 02:30:00.847;1995-08-22 00:00:00.000;-1513384.00;-1537327.89;REP;2016-05-19 00:00:00.000;1063400.00;REP;0.00;2016-02-10 00:00:00.000;1E+12;2015-12-11 00:00:00.000;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0;NULL;NULL;NULL;NULL;NULL
153;1;00101A;896;Q ;2007-10-01 00:00:00.000;161908.24;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;3555AB3B-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:38.387;2014-11-26 20:12:38.387;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00102A;896;Q ;2007-10-01 00:00:00.000;121598.33;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;515CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:38.440;2014-11-26 20:12:38.440;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00103A;896;Q ;2007-10-01 00:00:00.000;121598.39;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;5B5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:38.493;2014-11-26 20:12:38.493;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00104A;896;Q ;2009-09-01 00:00:00.000;179667.04;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;655CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:38.550;2014-11-26 20:12:38.550;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00106A;896;Q ;2007-10-01 00:00:00.000;120625.67;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;785CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:38.600;2014-11-26 20:12:38.600;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00107A;896;Q ;2007-10-01 00:00:00.000;133073.24;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;815CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:38.653;2014-11-26 20:12:38.653;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00108A;896;Q ;2011-11-01 00:00:00.000;193725.00;2011-11-01 00:00:00.000;2;0;NULL;2011-11-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2011-11-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8A5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:38.710;2014-11-26 20:12:38.710;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00201A;896;Q ;2011-07-01 00:00:00.000;206716.50;2011-07-01 00:00:00.000;2;0;NULL;2011-08-16 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2011-07-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;1955AB3B-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:38.777;2014-11-26 20:12:38.777;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00202A;896;Q ;2011-06-01 00:00:00.000;152311.45;2011-11-16 00:00:00.000;2;0;NULL;2011-07-29 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2011-06-01 00:00:00.000;IGPM2     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;525CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:38.843;2014-11-26 20:12:38.843;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00203A;896;Q ;2009-09-01 00:00:00.000;143472.48;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;5C5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:38.897;2014-11-26 20:12:38.897;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00204A;896;Q ;2011-11-01 00:00:00.000;196492.50;2011-12-27 00:00:00.000;3;0;NULL;2011-11-14 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2011-11-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;665CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:38.950;2014-11-26 20:12:38.950;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00205A;896;Q ;2012-04-01 00:00:00.000;191880.00;2012-07-30 00:00:00.000;2;0;NULL;2012-05-16 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2012-04-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;6F5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.013;2014-11-26 20:12:39.013;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00207A;896;Q ;2009-09-01 00:00:00.000;138852.31;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;825CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.083;2014-11-26 20:12:39.083;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00208A;896;Q ;2007-10-01 00:00:00.000;161837.33;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8B5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.133;2014-11-26 20:12:39.133;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00301A;896;Q ;2007-10-01 00:00:00.000;165689.24;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;1A55AB3B-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.190;2014-11-26 20:12:39.190;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00302A;896;Q ;2009-09-01 00:00:00.000;138529.03;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;535CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.243;2014-11-26 20:12:39.243;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00303A;896;Q ;2012-04-01 00:00:00.000;167333.52;NULL;0;0;NULL;2012-04-26 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2012-04-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;5D5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.300;2014-11-26 20:12:39.300;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00304A;896;Q ;2011-05-01 00:00:00.000;215000.00;NULL;0;0;NULL;2011-06-22 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2011-05-01 00:00:00.000;IGPM2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;675CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.353;2014-11-26 20:12:39.353;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00305A;896;Q ;2012-07-01 00:00:00.000;199368.00;2012-11-20 00:00:00.000;2;0;NULL;2012-07-27 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2012-07-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;705CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.420;2014-11-26 20:12:39.420;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00306A;896;Q ;2011-11-01 00:00:00.000;153360.00;2011-12-06 00:00:00.000;3;0;NULL;2011-11-28 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2011-11-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;795CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.487;2014-11-26 20:12:39.487;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00308A;896;Q ;2009-09-01 00:00:00.000;190822.54;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;8C5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.540;2014-11-26 20:12:39.540;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00401A;896;Q ;2009-09-01 00:00:00.000;192029.17;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;1B55AB3B-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.590;2014-11-26 20:12:39.590;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00402A;896;Q ;2007-10-01 00:00:00.000;131095.33;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;545CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.643;2014-11-26 20:12:39.643;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00403A;896;Q ;2009-09-01 00:00:00.000;145978.60;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;5E5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.697;2014-11-26 20:12:39.697;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00404A;896;Q ;2009-09-01 00:00:00.000;174218.47;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;685CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.747;2014-11-26 20:12:39.747;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00405A;896;Q ;2007-10-01 00:00:00.000;177238.14;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC2     ;IGPM2     ;NULL;0.00;0;0.00;0.00;0;U;715CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.800;2014-11-26 20:12:39.800;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00406A;896;Q ;2007-10-01 00:00:00.000;126206.33;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;7A5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.853;2014-11-26 20:12:39.853;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00407A;896;Q ;2009-09-01 00:00:00.000;123060.04;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;835CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.903;2014-11-26 20:12:39.903;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00502A;896;Q ;2009-09-01 00:00:00.000;128404.42;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;555CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:39.957;2014-11-26 20:12:39.957;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00503A;896;Q ;2007-10-01 00:00:00.000;128297.31;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;5F5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:40.007;2014-11-26 20:12:40.007;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00504A;896;Q ;2011-04-01 00:00:00.000;224894.17;2011-11-16 00:00:00.000;2;0;NULL;2011-04-29 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2011-04-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;695CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:40.060;2014-11-26 20:12:40.060;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00505A;896;Q ;2007-10-01 00:00:00.000;171041.78;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2007-10-01 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;725CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:40.123;2014-11-26 20:12:40.123;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00506A;896;Q ;2007-10-01 00:00:00.000;128597.94;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;7B5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:40.173;2014-11-26 20:12:40.173;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00507A;896;Q ;2009-09-01 00:00:00.000;146469.79;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;845CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:40.223;2014-11-26 20:12:40.223;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00508A;896;Q ;2009-07-01 00:00:00.000;206077.36;NULL;0;0;NULL;2009-09-30 00:00:00.000;2010-10-01 00:00:00.000;NULL;NULL;2010-10-01 00:00:00.000;INCC1     ;INCC1     ;NULL;0.00;0;0.00;0.00;0;U;6750ACCF-C76E-E411-B2D5-001DD8300006;2014-11-26 20:12:40.277;2014-11-26 20:12:40.277;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
153;1;00601A;896;Q ;2012-08-01 00:00:00.000;215215.00;2012-08-31 00:00:00.000;3;0;NULL;2012-08-09 00:00:00.000;2010-10-01 00:00:00.000;NULL;1;2012-08-01 00:00:00.000;IGPM1     ;IGPM1     ;NULL;0.00;0;0.00;0.00;0;U;4B5CA841-C86E-E411-B2D5-001DD8300006;2014-11-26 20:12:40.327;2014-11-26 20:12:40.327;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL
